term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
tree,0.05000000001134795,15.425025829224834,2.8756899817769943,0.05,1.4869904825999123,0.056380348442958896,0.05,7.689845777352551,1.1184417953862433,3.639607401405231,5.610816507036318,0.05,10.42162685064327,1.091711065093311,39.12559236469532,15.054113227149722,0.08937991333564946,1.177743605984243,0.5640268967364336,19.373007953090934
trees,0.0500000000287282,3.6797269258347445,0.05,0.05,1.0997012754221251,0.050000000211295456,0.05,15.752133684566202,0.050000000203349514,15.405326880328612,5.884305401091991,0.05,26.276666449987715,0.05000001160790028,31.097486350869133,31.685572208694673,3.116104414187088,0.05000000002470487,0.05000000089462707,40.50297639601835
treetops,0.05000000013488217,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000114198871,0.050000000050836754,0.050000005204411835,0.05000000139871469,0.05,0.05000000000705335,0.05000000073306558,5.682329747228664,2.3808951125488527,0.05,0.05,0.05,1.0867751315210525
trembling,0.05000000008128542,2.6688641420252845,1.050000000111732,0.05,0.05,1.0500000000412757,0.05,5.068773411405983,0.05,0.05,2.092973462484471,0.05,0.0500000007058045,0.05,1.8867346545178845,0.05,0.05,0.19820107850886054,0.05,1.3844532500825593
trial,0.05,0.05,0.6445670219310357,0.05,0.05,0.05,0.05,3.592322234573974,0.05000000080794836,0.05000000142862988,0.050000000132471106,0.05,2.122913036519632,1.4827772318034553,5.4074204723127,0.05000000010920304,1.050000000007703,0.05000000008090191,0.05,0.05000000026467515
trials,0.05,1.0499999999995273,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000111816578,0.749806036762295,0.05,1.0499999999923546,0.05000000003745725,8.350193961612424,0.05,0.05,0.050000000297092326,0.05,0.050000000160190496
trick,0.050000000022352685,0.05000000010416089,0.05,0.05,1.1193733818147102,0.05,0.05,5.8427038498165285,0.050000000530902866,0.2466551702124118,1.1830327772761642,0.05,2.2341992724836075,0.050000000634373855,9.446157801023233,0.05000000011644552,0.050000000893223824,1.1297226267210698,0.05,6.19815511831556
trickle,0.0500000003063141,0.050000000481164965,0.05,0.05,0.05,0.0500000001405498,0.05,3.0782762010204396,1.1339088311028476,0.05,0.5410762571774691,0.05,1.2310770532832769,0.05,2.243085261928636,0.050000001876279745,0.05,0.05,0.05,3.072576392647967
tricks,0.05,0.9329008090920915,0.05,0.05,0.05,0.05,0.05,3.9593591546805302,0.05,0.05,0.05,0.05,1.2412508160407831,0.05,0.4355203931281746,0.05,4.050000000181024,1.6054022048947456,0.05000001435719361,3.1255666075883153
trip,0.050000000044595705,3.478107759308563,0.05000000022113754,0.05,0.05,1.3341671969804487,0.05,14.080076002747582,0.050000000034005225,0.5476840986255445,6.3289095351440805,0.05,3.3659503222917406,1.0780711858303254,10.179011113741746,0.05000000702382144,0.050000000276440325,1.058007273101301,0.05000000002661506,0.05001550456950058
triumph,0.05,0.24271024325944457,0.05000000109579186,0.05,0.05,1.2811901447363254,0.05,2.612257644076791,0.05,2.221985535806533,0.36028981763656076,0.05,3.054068604987598,1.079415960123406,3.063463933037239,0.05,5.452683479330406,0.05,0.05,9.131934635873758
troll,0.05000000003905303,3.097385665778635,0.05000000022745566,0.05,0.05,0.05000000001378906,0.05,4.907522606298604,0.05,14.251069351570541,25.87194355244861,0.05,1.5438125629237855,0.05000000007064036,4.62826625652596,0.050000003438375955,0.05000000022754861,0.050000000147905836,0.05,0.050000000261578345
trolley,0.050000001000454784,2.42691354406003,2.9852492257865997,0.05,0.05,0.05,0.05,16.737827626418007,0.05000000004263866,0.05,0.05,0.05,0.05000000011350458,0.05,0.05000000036367086,0.05000000008037632,0.05000000010610289,0.05,0.05000960201452104,0.05
trolls,0.05000000132833266,0.05000000058417684,0.05,0.05,0.05,0.05,0.05,4.44454737589415,0.05,0.050005043157256124,1.790435506236408,0.05,0.4272814873272722,0.050000000114048114,12.084623615830854,0.05,5.354289052509814,0.05,0.05,1.1988179169821975
trophy,0.05,9.998852903804726,0.05,0.05,2.0412833174634795,0.05,0.05,1.0604118854533022,0.05000000340399369,0.050000000082352565,0.05000000005284236,0.05,0.05000000150544614,0.05,1.0994518880521367,0.05,0.05000000011601579,0.05,0.05000000001702817,0.05000000001590831
trophy room,0.05,7.991488260180037,0.05,0.05,2.0412423847718517,0.05,0.05,1.0661118390882196,0.05000000340604841,0.05000000009276356,0.05000000006630121,0.05,0.05000000149963862,0.05,1.101157510675429,0.05,0.05000000014556479,0.05,0.05000000002136522,0.05000000001996013
trouble,5.392022850170744,14.638285030174918,0.05000000066831906,1.0463395947294993,1.4470844406128738,0.07725196253601116,0.05,72.69447208175656,1.1909621828072992,15.99180065396731,5.204288811510007,0.05,0.15272978666988263,0.05000581249876303,39.59327823518796,5.30700907464103,7.686304643699815,1.2484923649230797,0.05000000061329175,38.07967247279897
troubles,0.05,0.050000000063875796,0.05,0.05,0.05,0.05,0.05,1.39909094866354,0.05,0.050000000070826674,0.050000000373235785,0.05,0.05000000059171201,0.14493850793100344,0.05000000034745424,1.3507981990544267,0.05,0.05,1.0500000000407237,2.305172342839654
trousers,1.0500000000416563,0.05000000384732914,0.8225780048057145,0.05,0.05,0.05,0.05,7.3951637189754615,0.050000000115691653,0.050000000750357376,2.4695636274214348,0.05,0.05000000047381611,0.05000000026718228,0.05000047815772001,0.050000000109042694,1.4281177557314473,0.05,0.05,2.1345764092689268
true,0.05,0.05000000041844845,0.05000000045899888,0.05,0.05,0.05,0.05,3.302281534386395,0.05000000157904908,0.05000000016610567,0.05,0.05,4.14814489916899,0.05,2.60132714909336,0.0500000008805715,0.05,0.05,0.8631688813344538,0.33507753248295796
trunk,0.08779727551067071,8.750160074158165,2.019148696619006,1.0495335892034432,0.05,0.05,0.05,64.79536013481744,1.1237746255073262,0.0500012733089739,15.085981343865354,0.05,0.050000000046513095,0.050000000078285915,46.80154153743486,0.7660493466234405,1.643573580321902,0.05124295854396783,4.124958144919333,43.35087741899669
trunk cage,0.5292115874294968,0.0500000011489452,0.05,0.05,0.05,0.05,0.05,5.673507305563725,0.05,0.05,2.8296449474316288,0.05,0.05,0.05,0.05000000034130584,0.05,0.05000000020236514,0.05,0.05,4.167636157859798
trunks,0.050000000038838706,14.096013462272477,0.05,0.05,0.05,0.05,0.05,18.009204471585544,2.050000000170619,0.05000148836590473,1.264436292335309,0.05,5.959652623017603,0.0500000009751968,8.781716191206161,0.05221615605418565,0.05000000018135382,0.05000000039194509,0.05000000043147663,1.186759312937145
trust,1.1308742201149953,3.5104835211822825,2.935456319738146,0.05,0.05000000024358114,0.05,0.05,6.7386636298583324,0.05000000004810579,0.050000000574744144,0.05000000036726372,0.05,4.319320014655155,1.0500000000111793,10.104439988980483,0.05,0.05000000036293906,0.05,0.05000000002212507,1.6107623038079317
truth,3.1509252025394354,3.5892480947836916,2.4186078309662737,0.05,1.0793444236029837,0.050000001744388886,0.05,34.30494931612854,0.050083398490627935,1.3605604017118504,12.400209162902268,0.05,8.4360370516029,3.0884225183403684,45.16926284066223,0.05000000170214706,3.7303408148528088,0.13100116766676617,0.05000000000247171,25.7910077722643
try,0.08911045066139484,2.296217185487333,0.05,0.05,0.05000000013874454,4.708424172246872,0.05,14.18065823236528,0.050000000737357206,5.218372040489528,6.80382074823569,0.05,1.9057774273020343,0.050000000169141065,16.71785990800965,1.4678145822938862,2.310933933588326,0.050000000170713106,1.0594779218508195,11.841533396216551
tryin,0.05000000360874911,0.05,0.05,0.05,2.032230037132965,0.05,0.05,0.05000000551119698,0.050000000084747254,0.0500000000490438,0.05,0.05,0.05000000000703173,0.05,2.364741402646787,2.753028558723691,1.0499999999773848,0.05000000032218996,0.05,1.0499999919058305
tryin ter,0.05000000385347741,0.05,0.05,0.05,1.0270921228346317,0.05,0.05,0.051143855675896854,0.05000000008568115,0.0500000000489734,0.05,0.05,0.050000000007021636,0.05,2.3581311166959,2.7644469269258893,1.0499999999858078,0.05000000034403934,0.05,1.0491859735107756
tryouts,0.05000000000982084,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000003039079,0.05,0.05000000172359199,3.224382300913883,0.05,1.3828432806395528,0.05,5.542774416665832,0.05,0.05,0.05,0.05,0.05
tune,0.050000000142945415,0.0500000011767145,0.9436783235838003,0.05,0.05,0.05,0.05,0.05000000021869551,1.0500000000250258,0.05,0.0500000000353577,0.05,0.05,1.1422643560902017,7.064057318315594,0.05000000013385768,0.05000000013289944,0.05,0.05,0.05000000012933805
tunnel,0.05,5.463812048057943,0.05,4.044268988890902,0.05,0.05,0.05,0.050000000523362335,0.05,0.05000000014757195,0.7336569597225506,0.05,4.514212584550224,0.05,13.769843537990516,0.05,0.05,2.81445571950881,0.050000005442933676,21.009750155139606
turban,0.05000000015938276,0.05000000038725253,0.05,0.05,0.0500000004317601,0.05,0.05,4.0328096881994355,0.05,2.459154812444809,1.1001499456910302,0.05,0.05,0.05000000017584197,8.607885551953082,0.05000000012242073,0.05,0.05,0.05,0.05000000041157504
turkey,0.05,0.05000000223191426,0.05,0.05,1.1693715680402417,0.05,0.05,0.20625552156524846,0.05,0.05,0.05000000002511722,0.05,0.05,0.05,7.774372908013427,0.05,0.05,0.05,0.05,0.05000000010242627
turn,0.05000000104408214,6.254873926128246,0.05000000006043004,0.05,1.0500000000678857,2.090358234670522,0.05,17.704214292461725,1.2747366951435704,0.7182427508131645,3.8894951809008136,0.05,2.939657228943965,0.08605666795492259,22.21588763088664,0.05000000007542115,0.050000000222743965,2.597596712746916,0.05000000001702281,10.778880677826283
turns,0.06120364709736253,0.05,0.8636243092434932,0.05,0.05,0.05,0.05,1.180183807329083,0.05,0.05,0.050000000055085474,0.05,0.05000000012773318,0.05,6.09498823365823,0.05,0.05,0.050000001969107644,0.05,0.050000000494112046
turquoise,0.05,0.05000000277809388,0.05,0.05,0.05,0.05,0.05,5.542756365003252,0.05,0.05000000012005428,0.05000000021763385,0.05,0.05000000148106395,0.050000000292932126,3.531800461176884,0.05,0.05000000076735164,0.05,0.05000000007013136,0.07544316805737564
turrets,0.050000000561418595,3.7421014703866318,0.05,0.05,0.05,0.05,0.05,1.5028360630971016,0.05,0.05000000040416906,0.05,0.05,0.05,0.050000000659126534,1.905062462001304,0.050000000525726486,0.05,0.05,0.05000000196192893,0.05000000037745995
tut,0.05,2.049999999923253,0.05,0.05,0.05,0.05,0.05,1.2944070890531785,0.05,0.05000000010703706,2.9674666992295817,0.05,0.05000000004681636,0.05,0.888126211602625,0.05,0.05,0.05,0.05,0.05
twig,0.05,0.05000000054291895,0.05,0.05,1.0500000000683225,0.050000000062577994,0.05,0.07389644530020446,0.05,2.013330844644861,1.202806671468276,0.05,2.916653476384051,0.05,1.6680368362853202,2.4680960681477173,0.05,1.0302395524870085,0.05,2.0269401045759414
twigs,0.05,2.0141975171292703,0.05,0.05,0.05,0.05000000013329665,0.05,5.23699642051379,0.050000000116749606,0.05000000039565089,3.429637259797143,0.05,1.060793763921376,0.05000000009936643,4.010366722641877,0.05000000146204022,0.050000000158536916,0.05,0.05,5.548008313596321
twilight,0.050000000391085375,1.050000000009919,0.05,0.05,0.05,0.05,0.05,2.395309226925858,0.05,0.05,0.05000000022267458,0.05,1.3505841867452935,0.061916155834552886,2.3605837360151525,0.050000001616889014,0.05,0.05,0.05,1.0816066922003016
twin,0.05,0.050004699444427404,2.3467119134686336,0.05,0.05,0.05,0.05,0.7696096858707202,0.05,0.05,2.288905658480825,0.05,0.05000152200125891,0.05000000272588184,1.4275630909478318,0.050000000574106813,0.05,0.0500000000132635,6.047943131889305,12.419260294548536
twin cores,0.05,0.05000000000130962,1.1999877333028461,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000027723916,0.05,0.050000000439391935,0.05,0.05,0.05,0.05,0.05,0.05,5.900012266221173
twinge,0.05000000033353665,0.05,0.05,0.05,0.05,0.05,0.05,5.731705990492192,0.05,0.05000000241774731,1.23732929476812,0.05,0.05000000061720847,0.05,1.1809646521445096,0.05000005920969566,0.05,0.05,0.05,1.0499999999722955
twins,0.05,4.501848203125587,0.05000000110296088,0.05,0.050000000165428944,0.05,0.05,30.261076013450403,0.05000000002140534,1.9495604685911732,3.0361006470461827,0.05,0.050000000201170396,0.05000000008014969,18.791857182585794,0.05000000330849449,1.4260196391028372,0.05000003809329211,11.339409933514395,0.09412786958372915
twist,0.05000000019768369,0.05000000061828064,0.05,0.05,0.05,0.6610444336063409,0.05,0.06841883716335798,0.05,0.05000000022959403,0.0500000005064961,0.05,0.050000000123122015,1.7630350028380306,0.34733686368788347,0.05,2.8995496847376336,0.05,0.05000000008248955,2.560615176182159
twitch,0.05,0.050000000617815385,0.05,0.05,0.05,0.050000000133101845,0.05,3.7140037228723037,0.05,0.30280408494726346,2.6436770810037395,0.05,0.05000000078734416,0.05,0.05000000016014646,0.05,0.050000000564730494,0.05,0.05000000008288808,1.5395151088055214
type,0.05000000020143282,0.05000000004484881,0.05,0.05,0.05,0.05,0.05,2.1005785623597184,0.05,0.05000000064168825,1.9464539126265377,0.05,0.05000000014142082,1.0500000000293068,3.4890956001194446,0.05,1.186665915401638,0.050000000268643464,0.05,1.5272060081305756
umbrella,8.031016716417748,0.050000000094208304,0.05,0.05,4.04155496091354,0.05000000023092116,0.05,3.255448571303183,0.05,0.11383775585548937,0.05000000041662439,0.05,0.05000000006403162,0.05,0.05000000072590973,0.9659769182315866,0.05000000006620116,0.050000000149964516,0.9836896698613689,4.958475405645646
umbridge,2.0499949030871076,0.05000000022279468,0.05,0.05,0.05,0.05,0.05,0.3812219543868486,0.05,0.05006498921339939,1.2302458342379763,0.05,0.05000000033780832,4.52445182318684,14.039474556040448,0.05020171200334048,0.050005096971839684,0.05,0.05,0.07433913028874461
uncle,11.463851118173983,1.2801389962466907,0.050000000081549104,1.0500000002387648,0.050000000364378405,0.05,0.05,41.91005367165502,0.05000000001699012,0.050000000328918326,5.450341843749001,0.05,2.3253605725354967,1.0499999999412009,1.5543761712574677,0.050000000016913175,0.05000000048638888,0.05000000033175669,2.9049658890940946,16.510911735448246
underage,0.05000000012666942,2.65328000288706,0.05,0.05,0.05,0.05,0.05,4.2928131039385455,0.05,0.050000000039478534,0.050000000115313324,0.05,0.050000000663843004,1.0500000000075345,0.050000001923401205,0.05,0.05,0.050000000093898725,2.0225686467131623,3.231338243469232
underneath,0.7102029536412596,2.920237736558037,0.05,0.05,0.05,0.05,0.05,0.050000000110739524,0.05,1.4482541570511809,0.050000000139498714,0.05,0.2787275375221022,0.6104517062924506,4.144302347926647,0.05,0.4653610118712149,0.05,0.050000000044952725,0.822462548809511
understand,5.788656571036713,5.431580744786677,0.05000000024944083,2.0500000007588937,0.050000000185582344,0.05000000012492738,0.05,21.22820678750473,0.05000000004940993,1.4349211285835795,5.381807804817656,0.05,3.9899225392800806,2.1730666151564275,10.38169127347666,0.050000000291308404,0.05000000060922919,0.05000000018118587,0.05000000000598938,11.64014653286791
understanding,0.05,0.05000000066770001,0.05000000030506937,0.05,0.05,0.05,0.05,4.9779516129718,0.05000000012713463,0.05000000035123003,0.05,0.05,0.07460568371649734,0.05,3.6923880785271206,0.05,0.05000000038567114,0.05000000032043266,1.0284531875408978,2.4766014350553207
understood,0.05,2.007974412028061,0.05,0.05,0.05,1.7499651873051245,0.05,0.050000000751736544,0.05,0.05000000125180649,0.05,0.05,1.2802236400597855,0.05,1.024977873884896,0.05,0.05,0.05,0.05,7.18685888469072
undertone,0.050000000184027116,1.0612154379334457,2.8203426258211413,0.05,0.05,0.05,0.05,5.360157242306896,0.05,1.5373569706382935,0.6140016563656673,0.05,0.050000000161709746,0.05000000032616955,4.728978131595072,0.05,2.649132465735338,0.05,0.05,1.628815468898774
underwater,0.05,0.05000000000457008,0.05,0.05,0.05,0.05,0.05,0.05000000001581958,5.0500000001244745,0.05,0.050000000096746156,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.049999999750457
unease,0.05,0.050000000332124865,0.05,0.05,0.05,0.05,0.05,1.2099425600605846,0.050000001382883213,0.05000000028214988,0.05,0.05,0.36244996406595253,0.05,1.0844067998552427,1.0245526856146174,0.05,0.05,0.05,3.5686479883712288
unicorns,0.05000000137991167,0.05000000031310327,0.05,0.05,0.05,0.05,0.05,4.472543059527367,5.464106452825594,1.049999999714762,0.05000000099442347,0.05,0.05,0.05,2.161762077216124,0.05000000154266328,0.05000000083755975,0.050000000097742234,0.05,0.1015884055235617
uniform,0.05000000106573967,0.05,0.05,0.05,0.05,0.05,0.05,6.764014551549532,0.05,0.05,0.05,0.05,0.05000000018100226,0.050000001337363514,1.0447677350216227,0.05,0.05000000075726249,0.05000000009514954,0.05,3.3412177099647953
upright,0.050000000699513325,0.05000000053279393,0.05,0.05,0.05,0.05,0.05,3.905594273680468,0.05,0.05000000700634771,0.9137379337970578,0.05,0.05,0.05,4.506563997596122,0.050000000105053684,0.1399402541613851,0.05,0.05,1.7841635323835152
uproar,0.05,0.0500000002616759,0.05,0.05,1.0233435639068784,0.768041813107509,0.05,0.05000000045574067,0.05,0.050000004656931184,3.0851684379339965,0.05,0.05154978451916663,0.05,3.241224133359147,0.05,2.8420729290070716,0.05,0.05,0.3385993327481493
upstairs,0.05000000132145828,5.473007203502487,0.050000099783302235,0.05,0.05,1.1522331418875018,0.05,16.394405461411264,0.05,0.05000000138821137,8.977517225281929,0.05,0.05447229767734988,3.349088459369876,16.04603873662502,0.05,4.514991480151621,0.050000000223335846,0.9607199347803788,6.5775259565621225
urge,0.08216264704536622,0.050000000361276484,0.05,0.05,0.05000000019087707,2.108890533176368,0.05,6.877921936183301,1.1491972244311985,0.050001741413792725,3.697204926034965,0.05,0.08505056645629103,1.3134426029855146,1.9393432628130756,0.0500000007573922,0.9435799080309131,0.7109424846486391,0.05,2.642262165422573
urgent,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.7223599728199784,0.05,0.05,0.050000000327255524,0.05,0.7713956216976288,0.05,1.887811248607998,0.05,2.050000000089758,0.05,0.05,1.8184331564187466
use,5.461358677505476,1.2264232112082945,0.05000000546682069,0.05,0.05,0.3039426524302012,0.05,16.26779152289363,4.099418896836324,0.05000000021405105,7.831716153035961,0.05,13.772247913008234,2.1068217561471028,23.842046195106157,0.05000000035701891,5.103107981200877,0.050000000041168065,0.050000000009922656,29.535125034504592
