term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
attacked,-0.006861721325703539,-0.0018110423111324919,0.013941240199548942,-0.03241651695345636,0.028775923826028352,-0.025984270227269093,0.01963555678529957,0.03361665160133763,0.04702534783611459,-0.017110283087701843
tea,-0.04807708099569424,0.019885902436986857,-0.06557043499931009,-0.0012827448590444017,-0.04017824882550476,-0.004624197602001329,0.019024335928084214,0.032134160167430856,0.02574789960010591,0.0015732241089344416
packed,-0.0051830599708756675,-0.0004911655278763207,-0.034577103584657896,0.012965784434391964,0.020006971143547964,0.025908289900133618,-0.0022034540798752784,-0.02357494432879348,-0.00564588172539582,-0.00046053851984452347
certain,0.017330717120093347,0.012200631452625064,-0.015397754171140568,-0.038624667854748336,-0.020054137066440207,-0.016916301901351686,-0.0338439054118563,-0.0035435915364509193,-0.0005695933807812628,-0.029604049293119255
seeing,-0.006291516569806508,0.0008404706975774608,-0.02797199788344047,-0.003006900794395213,0.016128219329006564,-0.007850789158763397,-0.008176159711000894,-0.014078354643817261,0.005311279256269452,-0.026601645252447098
bag,-0.0028256813222083937,0.04603974911409796,-0.02899182906224516,-0.018320352223882407,0.01540295367319011,-0.07669902811410723,0.01892670346144171,-0.019585195966605806,-0.05185328309023463,-0.027135209129657396
roared,0.005133225942488745,-0.006474972078474049,0.01456949698761781,0.04281412928122872,-0.01509225139475715,-0.014864901294078645,-0.003951151513996011,0.033531392143172134,-0.021341832623002925,-0.016637824666814363
filled,0.0007425152439747495,-0.0058297956594348084,0.017456978920222528,-0.006464770483350653,0.024590118885584825,0.010036574283888825,-0.004423846126574354,0.018060515539233827,-0.01918177602704628,0.01406286032651153
keeping,0.006429254635551797,-0.0023019827727293082,0.012243173220823933,-0.006135767949989241,-0.012729228858570958,-0.024774471938013878,-0.008644517231685495,-0.027202609710128257,0.001865376206817146,-0.006302566601124943
following,-0.004089015256618343,0.009304996607240937,-0.02046180202903981,-0.007048030017573098,-0.005340742988437577,-0.02943185065489304,-0.0060327105138149335,-0.02212051527589777,0.00913790374508529,-0.02121834870348135
sense,0.026695779668459346,-0.00890456097138125,0.0008504063303969668,-0.022406740636208736,-0.0014461359521000432,-0.01790366303109724,-0.024447507144703423,-0.007926828816214792,-0.0043622232798379455,0.0032720684877180026
desk,0.020175646586328554,0.08376505411760013,0.0023388425447171666,-0.0786089739871125,0.05016119957173283,-0.04596094773466397,-0.029835647873282592,0.05883166814068742,-0.01749338595154239,-0.00742574991876932
carefully,-0.012140250463595665,0.024361141142041076,-0.004521748086891271,-0.010913608885628789,0.01229054424022564,-0.005827198229940485,-0.006744760164419425,-0.0038955519256032283,-0.010256110476414844,-0.008973267810806594
scar,0.08702709404426971,-0.05767257400070946,-0.024107388015365553,0.03529780610203428,-0.013946840540728991,-0.058266485745068514,0.06861180898890913,-0.011808793604082105,-0.03529983828499053,-0.010383892362435396
starting,-0.01143605502395842,0.022699782255248404,-0.014285754640775332,0.020218090092627494,0.022232352402492297,0.008889429272890959,0.010549912375340885,0.009925967979048636,0.01776900268126338,-0.005851008588627809
anxious,-0.009444499732596213,0.01757363822636002,-0.013639273774125778,0.0010965182895147714,0.01170756653847964,0.0013618374578763205,-0.008187747828110523,-0.0007652835329715072,-0.015958382373352543,-0.009966358469452801
love,0.02610630452544391,0.024058391244651124,-0.015302142273470947,-0.1010323184876166,-0.03722532371282213,-0.003070485309249267,-0.06356232611647553,-0.042575803603763306,0.04112132421438074,0.013773496108920494
size,-0.02092358795531159,0.0041535266728167245,0.017904612120018152,0.004889469180089541,0.015433640227684162,0.014130278190615589,0.01088403842718044,-0.008379287479713284,0.009965841524865626,-0.009940584834566626
flung,0.01843090667866633,-0.011619449534436515,0.023896983500305113,-0.01025741282246089,0.01796873224319235,-0.0067017375908772076,-0.0102275679785761,0.0031123992651749944,-0.006839636315105423,-0.006352439081900441
meeting,-0.015838995390628614,0.04720495878933616,-0.022092278470797436,-0.03189048593326091,0.01619705932810971,-0.04959004353577879,-0.04967019052908565,-0.016109296795030356,-0.01570393680386446,-0.039724744623642005
possibly,-0.0011392280878565696,0.012082489769090711,0.006917451936219702,0.0004978637441584937,-0.002901352204699262,0.004481647025313948,-0.0113531992989355,-0.016717840006874478,0.00440563292937985,0.014742256951113225
upward,0.02243055299403773,-0.017419630625165713,0.05055496882370912,0.03346735922867173,0.02725400174663447,0.003751148780248049,0.018871533381192015,0.0028516101940110443,-0.020424964371312977,-0.02120086717993005
hoped,0.0025410410548610046,0.0009472238844668118,-0.008108027711784782,-0.007899919388133222,-0.014191825117981142,-0.01153205073311121,0.003492629558055723,0.004406307403610248,0.027815630472712165,-0.02783578469931928
pull,0.000732109134368725,0.005755976960764239,0.02007427130141119,0.01386396403240309,0.004352716790102852,-0.002296492751420283,0.004816764512707748,-0.0007846098214641836,-0.02906754805061906,0.020414837240111262
team,-0.14968841429475377,0.242159991018011,0.27788622525411005,0.33087150145057864,-0.21629257724727544,-0.08584508978522867,-0.08649492668016788,-0.06821756740869758,0.18978245307997055,0.024222025953444176
imagine,-0.002640663385984326,-0.0016467089912703327,-0.01683564414680025,-0.02849390625630309,0.008829740578278827,-0.01385365095793799,-0.007919345219362902,0.019250901415597408,0.0017721081531981168,-0.030099727257111547
anybody,0.0012280890936274746,0.01089289760915909,-0.014374150211335594,-0.044969574062012053,0.001147539033293316,-0.004463529573604601,-0.04752689089589395,-0.00979237203791304,0.0014499056068042193,-0.018646254677696816
cauldron,0.009266972744805846,0.040756481477218304,-0.06788991062473695,-0.03653502353107565,0.030252775149264065,-0.0020539398884621353,0.16995989706920356,-0.021384952884197884,0.004878310059570954,0.11907083277411659
position,0.017186057843299723,0.005525849074522839,-0.015887565481969724,0.007300682479527272,0.015011288623183535,-0.007134931633935342,-0.009112221779327669,-0.014582264682438518,-0.022853605015503375,0.006049689985724761
desperately,0.006381461788910755,0.005279200304573631,0.02267745708468671,-0.01559877996273503,0.009463744797327499,0.007447985880563706,-0.009784883173136381,0.0024363638058097882,-0.03058134513676959,0.003273288684193021
panted,0.0029099347027889905,-0.01696314148982556,0.016303389889820965,0.007638991966058918,0.011620424448532089,0.0037532719938706788,2.3878633351513254e-05,-0.0037377148391759996,-0.043370700956350115,0.0041095137540842815
fear,0.02935968404844316,-0.03493821174422066,0.022832833473091573,-0.01712792805636887,-0.001018296034485106,-0.004345147187451256,0.011074313442157667,-0.025263312127838423,-0.017388435845625005,0.0007591691369658415
somewhere,0.010619259502488671,-0.007214938844149109,0.005338980604517293,0.0083364484905896,0.025855219315919453,-0.004039991318088271,0.016065745230732318,-0.012638652715329407,0.028075116750084204,-0.027725417414743932
laughing,-0.0052131962037897705,0.01889239424695115,0.006079619547883598,0.021548818957560487,0.004074253799331929,-0.0013525909583729414,0.010808061520339954,-0.014462736476375549,0.010722947825256837,-0.008555269299865258
meet,-0.02033325728883077,-5.674367664846809e-05,-0.00014011777842047715,-0.025684631476920777,0.0003027842193121975,-0.015049955055133919,-0.017987135190482395,-0.0361227288783261,0.0004570052177841247,0.00945304581828767
disappeared,-0.0018018880435194695,0.009047607841843415,-0.000884566632253601,0.02648103395223783,0.01795856199458226,0.023136908101074893,-0.01718486310797141,0.00823613772120756,-0.0034237965059007542,-0.02036543399297875
backward,0.0195031686564289,-0.03191679261309428,0.05021729823654301,0.005309195840639307,0.03527123172639514,0.003691643741982697,0.015521482261991206,0.014603583327879678,-0.03243222221019428,-0.0013976256573446939
allowed,0.001309555493597336,0.013191140493219967,-0.020777488727772374,0.021016700097422323,-0.005742833672094238,0.006941069080624825,-0.009745904673501546,0.004531428624007292,0.008087381664878995,0.01378308866639016
story,0.00678473215061107,0.0026046763163131924,-0.032895793077647714,-0.03434502076465506,-0.009269384225924125,-0.028045415848912895,-0.046340932659738,7.674204649395688e-05,0.009769388572895507,-0.008210615719942223
sharply,-0.005182311213263956,0.007046520775599551,-0.006087181397225651,0.012738994320299787,0.012511200058358235,-0.004496926364545557,-0.008471994364212695,0.005707299164728862,-0.013030559238341077,-0.005427424470866714
surprised,-0.006233725496205017,0.010715089375739895,-0.009333343115345652,-0.014120500681123822,0.005171090148170129,-0.0020626445510390024,-0.016939475744101262,-0.018666155830215213,-0.003496453485078221,-0.012238491001797334
pain,0.059990394814568186,-0.08499807513189661,0.08134439302756535,-0.007522730449602431,0.01681150126485796,-0.017035348298317335,0.050875903983535524,-0.015312968821663372,-0.025820663414225817,0.037581158346444786
pile,0.0004994500693365847,0.012646138986412233,-0.045739796130919136,0.0202586211271312,0.004102996508520462,-0.011272267733539853,0.010075412019980424,-0.034544935536809436,0.0038838666882670394,-0.0016553651187614408
delighted,-0.00020977171853317936,0.022779145452977545,-0.0017967356345181503,-0.007404704806743341,0.010383044287163752,0.0044694978007049765,-0.009502850647274555,-0.01799862612243374,0.011507531271028631,0.0014270346366588534
excited,-0.001269466426990095,0.023304169511524267,0.0027362237828828123,-0.0112830367176226,0.0195526248958658,-0.006383833184023979,-0.0069227915884265126,-0.029292495668747674,0.0038566759611961825,0.0035929434978693507
panic,0.0017628911955418242,-0.013636155253372518,0.01578503409029367,0.011345951086614004,3.452389522708006e-06,-0.015375875716272969,-0.0002651695335730059,-0.01406128140181836,-0.02489329329274627,0.007847445762758181
screaming,0.021212458240003236,-0.034787696123702624,0.0622223434268991,0.023252810438428716,0.01765114148021312,0.008426814381763651,-0.02443756690719559,0.04579419323626256,-0.02087975782993314,-0.0016397595162285367
lived,0.037541542469679716,-0.030543333789783102,-0.013925924061277867,-0.04490087799341416,-0.034024293808816414,-0.027019709761337617,0.002086919776670195,-0.018288698114048218,0.06929954200329445,-0.000945274473182593
sick,-0.005262527928180807,0.0029477129536828067,0.002951467226695066,0.014101825013803566,0.025195183514273373,0.0034058567077583446,-3.769367563439443e-05,0.0004357531813772025,-0.01206496399842029,0.024464992414897784
box,-0.0010403782761763812,0.07226547280331269,-0.0005284083949565945,-0.0168755417156735,-0.03515398235535111,0.06589123088032181,-0.03805399282445538,-0.003404019325704764,-0.017766192036371083,-0.06013104748764658
likely,0.009326925190654034,0.007252316705919389,-0.007954330583352608,-0.02219626488393569,-0.013200806212522608,-0.030511597081280366,-0.017832942610428167,-0.006445497986853678,0.004731310596821175,0.01016888010583114
final,-0.008719453937113457,0.019029322428020193,0.018304391199583925,0.0059969222778914685,-0.006033581047981147,-0.020347853021060035,-0.035693264122396054,-0.009978235874914771,0.02347584614478363,-0.025956905858948283
crack,0.0135442209126726,0.021862859402909354,0.005828797563705717,-0.013889262651241678,0.006557094945575104,-0.013213991795362605,0.03423719729814418,0.05493247253113072,-0.005039530485463473,0.048949356200657136
nearby,-0.003250223282737767,-0.00876406862950704,0.016118174259011516,-0.0172484353172015,-0.009596285168841685,-0.007183282059469648,0.0028139120291253293,-0.02699819444822507,-0.023330044249166876,-0.053225961639657156
fault,-0.005011909013477622,-0.004716279482351679,-0.008373871310223463,0.002247087599749622,-0.0052199018491598925,-0.034973839536420796,-0.01869919004034749,-0.0008615376581482977,0.015295697063329117,-0.004546135661876886
landing,0.015899748330898696,-0.0033711622853736193,-0.02850206613002231,0.007935872404965433,-0.02773984714703769,-0.00040702588507632526,0.005283911466278097,-0.006776430443713066,0.0025238466708239968,0.009275578570569844
strong,-0.001275906629929421,0.007470469373979251,0.0034345367615249123,-0.005543658643179733,-0.002241372641200121,-0.014510934475397183,-0.03263944310019959,-0.007915410937114353,0.025367661447710594,-0.01947700028067171
scream,0.037843691251210114,-0.04524090008093529,0.04085023397310488,0.01873509907471991,0.01215636052508244,-0.03178306890010465,0.023514223142029438,-0.0028987979412245673,-0.04169065318034755,-0.017106752083180014
page,0.008131321651924487,0.03764102501480694,-0.057111574205577186,-0.04161345765563487,-0.014237414989547793,-0.02532758439295391,-0.021661881475040775,-0.01617614102821512,0.004591536933805018,-0.004425512801791544
opening,0.0069699777496996665,-0.011187369726610335,0.0007985417930043179,-0.009786607102576273,0.008905787756269355,-0.014152012785663188,-0.0018010606890319467,-0.026492053461484748,-0.01318628430673383,-0.005002374315591196
cleared,0.0056599524326073295,0.009016099078569593,-0.018729875466642253,0.004011701260494043,0.03662693691611611,0.010066189139384576,-0.012710218292130702,0.015439104332310048,-0.018069287800789726,-0.01027478032414449
job,-0.003037250175344534,0.00813206576353912,-0.0219108792626074,-0.014262890058715623,0.008655438528773537,0.002030604834977575,-0.04573404177221761,-0.012476488114566843,0.008707334424759834,-0.02011308775007718
bent,-0.007058042493307401,0.006492775738987225,1.381502831041345e-06,-0.0025680194513152455,0.01108516757048116,-0.015482976030241395,0.010192707609819374,0.014499492141551077,-0.006373781856624712,0.0035832459085828414
clutching,0.006254103587645413,0.0030658764767291687,0.012942796288560415,0.02186013345781484,0.011397440330996846,0.0011397679996508695,-0.0011586954357439981,-0.023065098766532035,-0.0277343327130792,-0.01116139337908229
cried,0.017471160314481562,-0.017088261612110356,0.012543483747977653,-0.0022936360874827913,-0.006730210356718522,-0.023594657588268935,0.006863074512152469,-0.02379991703961044,-0.010083899607907596,0.016837749307491642
